,Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,calc_participation
50,Finney,Jones,0.0,463.0,646.0,272.0,1.0,1382.0,170.0,256.0,106.0,0.0,532.0,1914.0,
41,Gray,Jones,0.0,190.0,875.0,255.0,0.0,1320.0,90.0,435.0,104.0,0.0,629.0,1949.0,
1289,Redbone,Lamar,623.0,137.0,123.0,43.0,0.0,303.0,53.0,60.0,23.0,0.0,136.0,439.0,70.5
1291,Milner,Lamar,3948.0,534.0,1043.0,290.0,2.0,1869.0,228.0,530.0,144.0,0.0,902.0,2771.0,70.2
1290,L C S C,Lamar,2808.0,259.0,784.0,235.0,0.0,1278.0,122.0,396.0,115.0,4.0,637.0,1915.0,68.2
1287,Chappell Mill V FD,Lamar,1577.0,251.0,432.0,131.0,1.0,815.0,74.0,200.0,58.0,0.0,332.0,1147.0,72.7
1288,Senior Citizen Bldg,Lamar,1337.0,134.0,323.0,109.0,0.0,566.0,59.0,160.0,60.0,1.0,280.0,846.0,63.3
1286,Barnesville,Lamar,2546.0,209.0,501.0,269.0,0.0,979.0,63.0,193.0,141.0,0.0,397.0,1376.0,54.0
1473,Lakeland,Lanier,5462.0,477.0,1486.0,335.0,0.0,2298.0,163.0,663.0,186.0,0.0,1012.0,3310.0,60.6
918,Dudley,Laurens,1121.0,259.0,212.0,92.0,0.0,563.0,117.0,131.0,55.0,0.0,303.0,866.0,77.3
926,LCFS 10 Valambrosia,Laurens,2080.0,261.0,408.0,201.0,0.0,870.0,141.0,218.0,107.0,0.0,466.0,1336.0,64.2
925,Smith,Laurens,3374.0,452.0,529.0,252.0,0.0,1233.0,180.0,275.0,148.0,0.0,603.0,1836.0,54.4
924,Reedy Springs,Laurens,894.0,241.0,112.0,38.0,0.0,391.0,159.0,47.0,28.0,0.0,234.0,625.0,69.9
923,W T Adams Fire Sta 18,Laurens,2090.0,300.0,509.0,207.0,1.0,1017.0,158.0,281.0,112.0,0.0,551.0,1568.0,75.0
922,Rural Fire Sta 17,Laurens,2344.0,346.0,409.0,166.0,0.0,921.0,201.0,220.0,116.0,0.0,537.0,1458.0,62.2
921,Minter,Laurens,937.0,204.0,122.0,42.0,1.0,369.0,147.0,60.0,55.0,0.0,262.0,631.0,67.3
917,Brewton,Laurens,1739.0,314.0,253.0,91.0,0.0,658.0,195.0,162.0,89.0,1.0,447.0,1105.0,63.5
916,Cadwell,Laurens,749.0,213.0,84.0,42.0,1.0,340.0,110.0,55.0,22.0,0.0,187.0,527.0,70.4
920,Harvard,Laurens,406.0,101.0,46.0,35.0,0.0,182.0,47.0,26.0,15.0,0.0,88.0,270.0,66.5
911,FBC-FLC,Laurens,4180.0,377.0,1048.0,522.0,0.0,1947.0,124.0,558.0,262.0,1.0,945.0,2892.0,69.2
912,Calhoun Park,Laurens,6053.0,477.0,954.0,594.0,0.0,2025.0,221.0,433.0,406.0,0.0,1060.0,3085.0,51.0
913,Fire Dept Sta 5,Laurens,3672.0,437.0,973.0,326.0,0.0,1736.0,185.0,519.0,205.0,0.0,909.0,2645.0,72.0
914,Buckeye,Laurens,1047.0,175.0,136.0,112.0,1.0,424.0,97.0,73.0,67.0,0.0,237.0,661.0,63.1
919,Hampton Mill,Laurens,1772.0,425.0,245.0,123.0,0.0,793.0,262.0,151.0,58.0,0.0,471.0,1264.0,71.3
915,Burch,Laurens,422.0,126.0,38.0,41.0,0.0,205.0,48.0,17.0,29.0,0.0,94.0,299.0,70.9
825,Chokee,Lee,475.0,71.0,72.0,45.0,0.0,188.0,39.0,45.0,41.0,0.0,125.0,313.0,65.9
830,Friendship Baptist,Lee,1376.0,180.0,428.0,63.0,0.0,671.0,64.0,171.0,37.0,0.0,272.0,943.0,68.5
831,First Baptist,Lee,3921.0,439.0,1312.0,366.0,1.0,2118.0,186.0,533.0,124.0,0.0,843.0,2961.0,75.5
832,SDA Church,Lee,1576.0,236.0,504.0,113.0,0.0,853.0,82.0,177.0,56.0,0.0,315.0,1168.0,74.1
829,Leesburg,Lee,3313.0,372.0,968.0,183.0,1.0,1524.0,121.0,410.0,85.0,0.0,616.0,2140.0,64.6
828,CJC,Lee,614.0,102.0,208.0,34.0,0.0,344.0,33.0,80.0,9.0,0.0,122.0,466.0,75.9
834,Century Fire Station,Lee,3162.0,327.0,966.0,245.0,0.0,1538.0,110.0,413.0,106.0,1.0,630.0,2168.0,68.6
826,Redbone,Lee,4841.0,590.0,1441.0,292.0,2.0,2325.0,223.0,612.0,160.0,1.0,996.0,3321.0,68.6
827,Smithville,Lee,998.0,132.0,234.0,63.0,0.0,429.0,71.0,89.0,33.0,0.0,193.0,622.0,62.3
833,Flint Reformed Baptist,Lee,2621.0,313.0,784.0,133.0,0.0,1230.0,101.0,287.0,68.0,0.0,456.0,1686.0,64.3
1529,Walthourville,Liberty,3016.0,178.0,784.0,301.0,0.0,1263.0,60.0,250.0,113.0,0.0,423.0,1686.0,55.9
1528,Liberty County Complex,Liberty,4379.0,248.0,1242.0,441.0,0.0,1931.0,86.0,586.0,231.0,0.0,903.0,2834.0,64.7
1522,Lyman Hall School,Liberty,4542.0,323.0,923.0,482.0,0.0,1728.0,86.0,335.0,194.0,0.0,615.0,2343.0,51.6
1523,Lewis Frasier School,Liberty,4317.0,265.0,1208.0,554.0,0.0,2027.0,82.0,416.0,215.0,0.0,713.0,2740.0,63.5
1521,Riceboro Youth Center,Liberty,1083.0,82.0,275.0,128.0,0.0,485.0,32.0,121.0,72.0,0.0,225.0,710.0,65.6
1525,Button Gwinnett,Liberty,2304.0,112.0,185.0,109.0,0.0,406.0,35.0,40.0,34.0,0.0,109.0,515.0,22.4
1526,Town of Allenhurst,Liberty,2398.0,181.0,645.0,283.0,0.0,1109.0,55.0,263.0,120.0,0.0,438.0,1547.0,64.5
1533,Hinesville Lodge 271,Liberty,2646.0,210.0,595.0,304.0,0.0,1109.0,56.0,201.0,138.0,0.0,395.0,1504.0,56.8
1532,Gum Branch,Liberty,3193.0,242.0,679.0,277.0,1.0,1199.0,115.0,235.0,124.0,0.0,474.0,1673.0,52.4
1531,Fleming East,Liberty,3239.0,290.0,815.0,285.0,1.0,1391.0,125.0,405.0,110.0,0.0,640.0,2031.0,62.7
1530,Fleming West,Liberty,505.0,40.0,117.0,68.0,0.0,225.0,21.0,52.0,37.0,0.0,110.0,335.0,66.3
1524,Memorial Dr East,Liberty,1976.0,124.0,388.0,231.0,2.0,745.0,32.0,151.0,90.0,1.0,274.0,1019.0,51.6
1527,Hinesville,Liberty,1984.0,116.0,438.0,206.0,0.0,760.0,47.0,207.0,85.0,0.0,339.0,1099.0,55.4
744,Midway,Lincoln,587.0,86.0,116.0,66.0,0.0,268.0,38.0,71.0,28.0,0.0,137.0,405.0,69.0
745,Lincoln Club House,Lincoln,799.0,83.0,144.0,107.0,1.0,335.0,32.0,77.0,49.0,1.0,159.0,494.0,61.8
746,Lincoln Center,Lincoln,1489.0,152.0,412.0,132.0,0.0,696.0,55.0,196.0,66.0,0.0,317.0,1013.0,68.0
747,Faith Temple of Lincoln,Lincoln,489.0,60.0,117.0,44.0,0.0,221.0,31.0,50.0,34.0,0.0,115.0,336.0,68.7
748,Tabernacle,Lincoln,1003.0,127.0,244.0,120.0,0.0,491.0,47.0,86.0,49.0,0.0,182.0,673.0,67.1
749,Bethany Church,Lincoln,575.0,70.0,133.0,60.0,0.0,263.0,50.0,64.0,18.0,0.0,132.0,395.0,68.7
750,Martins Crossroad,Lincoln,1234.0,171.0,338.0,103.0,1.0,613.0,78.0,151.0,54.0,0.0,283.0,896.0,72.6
1668,Beards Creek,Long,1539.0,208.0,253.0,80.0,1.0,542.0,74.0,116.0,46.0,1.0,237.0,779.0,50.6
1669,Rye Patch/Oak Dale,Long,3131.0,307.0,691.0,152.0,5.0,1155.0,103.0,261.0,73.0,0.0,437.0,1592.0,50.8
1670,South Ludowici,Long,1392.0,116.0,248.0,72.0,2.0,438.0,34.0,111.0,30.0,1.0,176.0,614.0,44.1
1671,North Ludowici,Long,2281.0,179.0,480.0,123.0,2.0,784.0,74.0,204.0,43.0,1.0,322.0,1106.0,48.5
1672,Tibet,Long,920.0,122.0,192.0,22.0,0.0,336.0,40.0,111.0,18.0,0.0,169.0,505.0,54.9
1673,Alma Flournoy,Long,298.0,40.0,60.0,11.0,1.0,112.0,27.0,37.0,9.0,1.0,74.0,186.0,62.4
1674,Faith Baptist Annex,Long,909.0,68.0,207.0,36.0,1.0,312.0,33.0,100.0,13.0,0.0,146.0,458.0,50.4
2050,VSU UC # 2,Lowndes,318.0,44.0,47.0,8.0,1.0,100.0,5.0,13.0,2.0,1.0,21.0,121.0,38.1
2043,Northside,Lowndes,17467.0,899.0,4532.0,1632.0,72.0,7135.0,336.0,2081.0,641.0,20.0,3078.0,10213.0,58.5
2044,Naylor,Lowndes,1291.0,155.0,322.0,83.0,1.0,561.0,111.0,168.0,42.0,2.0,323.0,884.0,68.5
2045,Rainwater,Lowndes,9877.0,612.0,2714.0,861.0,33.0,4220.0,274.0,1305.0,329.0,14.0,1922.0,6142.0,62.2
2046,Mildred,Lowndes,4283.0,292.0,721.0,382.0,17.0,1412.0,88.0,302.0,166.0,3.0,559.0,1971.0,46.0
2047,Clyattville,Lowndes,4755.0,489.0,981.0,330.0,12.0,1812.0,238.0,552.0,156.0,5.0,951.0,2763.0,58.1
2048,Dasher,Lowndes,4255.0,475.0,1039.0,232.0,10.0,1756.0,195.0,590.0,141.0,8.0,934.0,2690.0,63.2
2049,S Lowndes,Lowndes,3967.0,547.0,860.0,294.0,13.0,1714.0,258.0,505.0,123.0,4.0,890.0,2604.0,65.6
2051,Jaycee Shack,Lowndes,6273.0,348.0,1367.0,597.0,31.0,2343.0,110.0,542.0,233.0,8.0,893.0,3236.0,51.6
2041,Hahira Train Depot,Lowndes,5526.0,656.0,1448.0,325.0,11.0,2440.0,328.0,768.0,168.0,1.0,1265.0,3705.0,67.0
2042,Trinity,Lowndes,10900.0,760.0,2804.0,980.0,26.0,4570.0,265.0,1190.0,393.0,9.0,1857.0,6427.0,59.0
2053,Mt Calvary,Lowndes,4447.0,194.0,660.0,262.0,50.0,1166.0,56.0,275.0,94.0,13.0,438.0,1604.0,36.1
2052,Northgate Assembly,Lowndes,1997.0,106.0,383.0,107.0,11.0,607.0,30.0,165.0,40.0,10.0,245.0,852.0,42.7
1220,Dahlonega,Lumpkin,22407.0,1696.0,6720.0,2307.0,0.0,10723.0,595.0,2548.0,777.0,1.0,3921.0,14644.0,65.4
965,Montezuma #5,Macon,1357.0,129.0,294.0,118.0,0.0,541.0,35.0,117.0,55.0,0.0,207.0,748.0,55.1
964,Montezuma #4,Macon,1597.0,122.0,393.0,153.0,0.0,668.0,39.0,167.0,66.0,0.0,272.0,940.0,58.9
962,Oglethorpe,Macon,1294.0,93.0,354.0,80.0,0.0,527.0,32.0,168.0,29.0,0.0,229.0,756.0,58.4
961,Ideal,Macon,1399.0,150.0,324.0,76.0,0.0,550.0,46.0,177.0,24.0,0.0,247.0,797.0,57.0
963,Marshallville,Macon,1344.0,227.0,258.0,103.0,0.0,588.0,69.0,122.0,47.0,0.0,238.0,826.0,61.5
1426,Collins,Madison,647.0,139.0,137.0,43.0,0.0,319.0,58.0,45.0,19.0,0.0,122.0,441.0,68.2
1425,Colbert,Madison,3342.0,415.0,896.0,305.0,1.0,1617.0,159.0,313.0,126.0,0.0,598.0,2215.0,66.3
1427,Comer,Madison,1441.0,235.0,345.0,151.0,0.0,731.0,79.0,123.0,82.0,0.0,284.0,1015.0,70.4
1428,Danielsville,Madison,3003.0,237.0,892.0,274.0,0.0,1403.0,83.0,385.0,111.0,0.0,579.0,1982.0,66.0
1435,Pittman,Madison,1949.0,305.0,466.0,226.0,0.0,997.0,111.0,172.0,83.0,0.0,366.0,1363.0,69.9
1434,Paoli,Madison,267.0,77.0,50.0,24.0,0.0,151.0,28.0,18.0,10.0,0.0,56.0,207.0,77.5
1433,Mill,Madison,1646.0,253.0,447.0,118.0,0.0,818.0,81.0,173.0,71.0,1.0,326.0,1144.0,69.5
1436,Poca,Madison,1127.0,213.0,235.0,100.0,0.0,548.0,80.0,100.0,32.0,0.0,212.0,760.0,67.4
1431,Hull,Madison,4376.0,537.0,1055.0,458.0,1.0,2051.0,183.0,379.0,158.0,1.0,721.0,2772.0,63.3
1430,Harrison,Madison,610.0,160.0,117.0,41.0,0.0,318.0,73.0,37.0,20.0,0.0,130.0,448.0,73.4
1429,Fork,Madison,566.0,135.0,88.0,39.0,0.0,262.0,52.0,37.0,27.0,0.0,116.0,378.0,66.8
1432,Ila,Madison,1746.0,234.0,395.0,135.0,0.0,764.0,94.0,171.0,81.0,0.0,346.0,1110.0,63.6
1292,Pineknot,Marion,971.0,181.0,148.0,50.0,0.0,379.0,101.0,94.0,33.0,0.0,228.0,607.0,62.5
1294,Tazewell,Marion,320.0,72.0,62.0,20.0,0.0,154.0,37.0,31.0,12.0,0.0,80.0,234.0,73.1
1293,Buena Vista,Marion,2343.0,172.0,606.0,248.0,0.0,1026.0,74.0,327.0,176.0,0.0,577.0,1603.0,68.4
1296,Fort Perry,Marion,883.0,139.0,169.0,64.0,0.0,372.0,53.0,80.0,41.0,0.0,174.0,546.0,61.8
1295,Brantley,Marion,396.0,50.0,95.0,39.0,0.0,184.0,26.0,58.0,14.0,0.0,98.0,282.0,71.2
1988,136,McDuffie,1940.0,141.0,347.0,250.0,0.0,738.0,50.0,143.0,81.0,0.0,274.0,1012.0,52.2
1987,135,McDuffie,3089.0,186.0,956.0,303.0,0.0,1445.0,63.0,421.0,107.0,0.0,591.0,2036.0,65.9
1986,134,McDuffie,1908.0,124.0,490.0,281.0,0.0,895.0,41.0,227.0,104.0,0.0,372.0,1267.0,66.4
1985,133B,McDuffie,1959.0,174.0,604.0,150.0,0.0,928.0,65.0,267.0,82.0,0.0,414.0,1342.0,68.5
1984,133A,McDuffie,1278.0,104.0,351.0,112.0,0.0,567.0,33.0,148.0,46.0,0.0,227.0,794.0,62.1
1990,139,McDuffie,978.0,78.0,305.0,109.0,0.0,492.0,23.0,119.0,41.0,0.0,183.0,675.0,69.0
1982,131,McDuffie,1172.0,71.0,283.0,178.0,0.0,532.0,23.0,88.0,62.0,0.0,173.0,705.0,60.2
1989,137,McDuffie,1202.0,65.0,424.0,123.0,0.0,612.0,25.0,203.0,51.0,0.0,279.0,891.0,74.1
1983,132,McDuffie,1507.0,84.0,542.0,145.0,0.0,771.0,34.0,248.0,49.0,0.0,331.0,1102.0,73.1
1145,Darien,McIntosh,2441.0,120.0,703.0,263.0,0.0,1086.0,63.0,289.0,126.0,0.0,478.0,1564.0,64.1
1146,South Newport,McIntosh,2095.0,249.0,565.0,274.0,1.0,1089.0,90.0,224.0,122.0,0.0,436.0,1525.0,72.8
1147,North Darien,McIntosh,2157.0,200.0,590.0,191.0,0.0,981.0,75.0,237.0,86.0,0.0,398.0,1379.0,63.9
1144,Crescent,McIntosh,1982.0,201.0,465.0,200.0,0.0,866.0,85.0,199.0,105.0,0.0,389.0,1255.0,63.3
1143,Townsend,McIntosh,564.0,54.0,91.0,87.0,0.0,232.0,31.0,34.0,73.0,0.0,138.0,370.0,65.6
1142,Sapelo Island,McIntosh,53.0,10.0,8.0,8.0,0.0,26.0,3.0,4.0,4.0,0.0,11.0,37.0,69.8
779,Gill II,Meriwether,1000.0,126.0,149.0,152.0,0.0,427.0,52.0,61.0,68.0,0.0,181.0,608.0,60.8
780,Odessadale,Meriwether,296.0,47.0,52.0,48.0,1.0,148.0,16.0,43.0,12.0,0.0,71.0,219.0,74.0
781,Greenville,Meriwether,2009.0,137.0,523.0,209.0,0.0,869.0,62.0,235.0,84.0,0.0,381.0,1250.0,62.2
782,Lone Oak,Meriwether,1263.0,169.0,271.0,158.0,0.0,598.0,69.0,127.0,60.0,0.0,256.0,854.0,67.6
783,Luthersville,Meriwether,2760.0,352.0,580.0,254.0,0.0,1186.0,183.0,270.0,115.0,0.0,568.0,1754.0,63.6
784,Alvaton,Meriwether,1528.0,249.0,310.0,141.0,2.0,702.0,99.0,140.0,78.0,1.0,318.0,1020.0,66.8
785,Gay,Meriwether,411.0,66.0,74.0,43.0,0.0,183.0,37.0,43.0,13.0,0.0,93.0,276.0,67.2
786,Woodbury,Meriwether,1363.0,202.0,257.0,141.0,0.0,600.0,92.0,128.0,53.0,0.0,273.0,873.0,64.0
787,Warm Springs,Meriwether,1161.0,186.0,259.0,98.0,1.0,544.0,65.0,106.0,34.0,0.0,205.0,749.0,64.5
788,Durand,Meriwether,730.0,137.0,130.0,72.0,0.0,339.0,55.0,71.0,30.0,0.0,156.0,495.0,67.8
789,Raleigh,Meriwether,501.0,81.0,111.0,36.0,0.0,228.0,43.0,62.0,20.0,0.0,125.0,353.0,70.5
778,Gill I,Meriwether,1662.0,309.0,332.0,177.0,1.0,819.0,106.0,108.0,83.0,0.0,297.0,1116.0,67.1
790,Cove,Meriwether,202.0,56.0,20.0,21.0,0.0,97.0,37.0,10.0,15.0,0.0,62.0,159.0,78.7
777,Chalybeate,Meriwether,451.0,112.0,73.0,33.0,0.0,218.0,61.0,38.0,13.0,0.0,112.0,330.0,73.2
1534,Colquitt-Miller,Miller,3912.0,438.0,891.0,259.0,0.0,1588.0,167.0,488.0,148.0,1.0,804.0,2392.0,61.1
809,Camilla North,Mitchell,1996.0,158.0,405.0,275.0,0.0,838.0,68.0,162.0,113.0,0.0,343.0,1181.0,59.2
807,Baconton,Mitchell,1129.0,166.0,221.0,89.0,0.0,476.0,75.0,88.0,49.0,0.0,212.0,688.0,60.9
808,Branchville,Mitchell,599.0,125.0,132.0,39.0,0.0,296.0,44.0,81.0,15.0,0.0,140.0,436.0,72.8
811,Cotton,Mitchell,399.0,118.0,47.0,23.0,0.0,188.0,61.0,28.0,19.0,0.0,108.0,296.0,74.2
814,Lester,Mitchell,1357.0,218.0,239.0,104.0,1.0,562.0,72.0,103.0,60.0,0.0,235.0,797.0,58.7
815,Pebble City,Mitchell,162.0,50.0,24.0,14.0,0.0,88.0,20.0,9.0,3.0,0.0,32.0,120.0,74.1
816,Pelham,Mitchell,3489.0,312.0,699.0,369.0,1.0,1381.0,136.0,319.0,183.0,0.0,638.0,2019.0,57.9
817,Sale City,Mitchell,384.0,113.0,44.0,24.0,0.0,181.0,38.0,20.0,14.0,0.0,72.0,253.0,65.9
810,Camilla South,Mitchell,3475.0,209.0,981.0,389.0,2.0,1581.0,70.0,391.0,214.0,1.0,676.0,2257.0,64.9
813,Hinsonton,Mitchell,134.0,58.0,16.0,3.0,0.0,77.0,19.0,4.0,4.0,0.0,27.0,104.0,77.6
812,Hopeful,Mitchell,350.0,63.0,61.0,25.0,1.0,150.0,36.0,36.0,11.0,1.0,84.0,234.0,66.9
1244,Middlebrooks,Monroe,1319.0,143.0,387.0,67.0,0.0,597.0,88.0,213.0,31.0,0.0,332.0,929.0,70.4
1236,Cabaniss,Monroe,800.0,146.0,175.0,41.0,0.0,362.0,77.0,72.0,17.0,1.0,167.0,529.0,66.1
1235,Burgays,Monroe,2268.0,319.0,727.0,193.0,1.0,1240.0,126.0,336.0,88.0,1.0,551.0,1791.0,79.0
1234,Brantleys,Monroe,1123.0,154.0,366.0,58.0,0.0,578.0,80.0,192.0,26.0,0.0,298.0,876.0,78.0
1233,Bentons,Monroe,2297.0,258.0,758.0,197.0,1.0,1214.0,112.0,344.0,99.0,0.0,555.0,1769.0,77.0
1239,Dillards,Monroe,996.0,112.0,261.0,43.0,0.0,416.0,50.0,160.0,20.0,0.0,230.0,646.0,64.9
1240,Evers,Monroe,2127.0,218.0,667.0,134.0,0.0,1019.0,92.0,334.0,59.0,0.0,485.0,1504.0,70.7
1241,Forsyth,Monroe,4640.0,273.0,1198.0,505.0,0.0,1976.0,108.0,594.0,170.0,0.0,872.0,2848.0,61.4
1242,High Falls,Monroe,1994.0,243.0,457.0,109.0,1.0,810.0,127.0,215.0,60.0,0.0,402.0,1212.0,60.8
1243,Kelseys,Monroe,722.0,110.0,173.0,64.0,0.0,347.0,37.0,86.0,39.0,0.0,162.0,509.0,70.5
1245,Proctors,Monroe,1214.0,188.0,283.0,58.0,0.0,529.0,76.0,110.0,31.0,0.0,217.0,746.0,61.4
1246,Russellville,Monroe,466.0,107.0,94.0,13.0,0.0,214.0,38.0,48.0,16.0,0.0,102.0,316.0,67.8
1237,Cox,Monroe,718.0,104.0,221.0,52.0,0.0,377.0,55.0,87.0,11.0,0.0,153.0,530.0,73.8
1238,Culloden,Monroe,454.0,93.0,67.0,41.0,0.0,201.0,50.0,33.0,18.0,0.0,101.0,302.0,66.5
691,Uvalda,Montgomery,911.0,142.0,158.0,63.0,0.0,363.0,80.0,74.0,30.0,0.0,184.0,547.0,60.0
690,Tarrytown,Montgomery,333.0,83.0,62.0,20.0,0.0,165.0,28.0,24.0,11.0,0.0,63.0,228.0,68.5
689,Mount Vernon,Montgomery,1444.0,168.0,300.0,101.0,0.0,569.0,74.0,160.0,64.0,0.0,298.0,867.0,60.0
688,Kibbee,Montgomery,532.0,108.0,93.0,52.0,0.0,253.0,40.0,55.0,15.0,0.0,110.0,363.0,68.2
685,Ailey,Montgomery,431.0,62.0,107.0,36.0,0.0,205.0,18.0,65.0,12.0,0.0,95.0,300.0,69.6
686,Alston,Montgomery,472.0,100.0,91.0,25.0,0.0,216.0,34.0,66.0,14.0,0.0,114.0,330.0,69.9
687,Higgston,Montgomery,1340.0,226.0,340.0,89.0,0.0,655.0,69.0,149.0,49.0,0.0,267.0,922.0,68.8
2036,West Morgan,Morgan,2655.0,316.0,849.0,161.0,0.0,1326.0,146.0,427.0,89.0,0.0,662.0,1988.0,74.9
2035,Clacks Chapel,Morgan,709.0,98.0,248.0,51.0,0.0,397.0,41.0,105.0,18.0,0.0,164.0,561.0,79.1
2034,Central Morgan,Morgan,2761.0,208.0,953.0,254.0,0.0,1415.0,75.0,403.0,119.0,0.0,597.0,2012.0,72.9
2033,Beth/Springfield,Morgan,862.0,115.0,247.0,94.0,0.0,456.0,49.0,120.0,31.0,0.0,200.0,656.0,76.1
2032,East Morgan,Morgan,2228.0,323.0,697.0,174.0,1.0,1195.0,143.0,312.0,67.0,1.0,523.0,1718.0,77.1
2031,Northeast Morgan,Morgan,2919.0,184.0,882.0,331.0,1.0,1398.0,62.0,396.0,130.0,0.0,588.0,1986.0,68.0
2037,North Morgan,Morgan,2690.0,352.0,773.0,225.0,1.0,1351.0,157.0,357.0,109.0,1.0,624.0,1975.0,73.4
1933,Carters-Doolittle,Murray,2045.0,331.0,439.0,126.0,0.0,896.0,108.0,151.0,44.0,0.0,303.0,1199.0,58.6
1934,North,Murray,2123.0,422.0,461.0,130.0,0.0,1013.0,140.0,189.0,40.0,0.0,369.0,1382.0,65.1
1929,Shuck Pen,Murray,2940.0,501.0,697.0,122.0,0.0,1320.0,172.0,250.0,61.0,0.0,483.0,1803.0,61.3
1928,McDonald,Murray,2524.0,258.0,646.0,133.0,0.0,1037.0,92.0,320.0,57.0,0.0,469.0,1506.0,59.7
1930,Southwest,Murray,3215.0,498.0,602.0,162.0,0.0,1262.0,195.0,220.0,68.0,0.0,483.0,1745.0,54.3
1932,Town,Murray,5766.0,552.0,1640.0,407.0,0.0,2599.0,167.0,756.0,170.0,0.0,1093.0,3692.0,64.0
1931,Spring Place,Murray,3671.0,450.0,960.0,204.0,0.0,1614.0,123.0,428.0,115.0,0.0,666.0,2280.0,62.1
1190,Mt Pilgrim,Muscogee,6022.0,370.0,1508.0,792.0,1.0,2671.0,92.0,407.0,366.0,0.0,865.0,3536.0,58.7
1185,Columbus Tech,Muscogee,4464.0,366.0,737.0,332.0,0.0,1435.0,113.0,261.0,162.0,0.0,536.0,1971.0,44.2
1192,Canaan,Muscogee,7078.0,387.0,1579.0,870.0,0.0,2836.0,126.0,482.0,355.0,0.0,963.0,3799.0,53.7
1191,Faith Tabernacle,Muscogee,4461.0,299.0,1125.0,604.0,0.0,2028.0,82.0,316.0,275.0,0.0,673.0,2701.0,60.5
1189,Our Lady of Lourdes,Muscogee,10204.0,623.0,1447.0,1057.0,3.0,3130.0,174.0,472.0,391.0,0.0,1037.0,4167.0,40.8
1195,St Paul/Clubview,Muscogee,5677.0,461.0,1599.0,785.0,0.0,2845.0,122.0,539.0,236.0,0.0,897.0,3742.0,65.9
1196,Moon/Morningside,Muscogee,5415.0,484.0,1276.0,698.0,1.0,2459.0,179.0,517.0,238.0,0.0,934.0,3393.0,62.7
1188,Cusseta Rd,Muscogee,6169.0,444.0,970.0,604.0,3.0,2021.0,113.0,256.0,238.0,0.0,607.0,2628.0,42.6
1187,Wynnbrook,Muscogee,2692.0,204.0,713.0,486.0,0.0,1403.0,82.0,327.0,187.0,0.0,596.0,1999.0,74.3
1186,St Mark/Heiferhorn,Muscogee,6492.0,518.0,1977.0,925.0,7.0,3427.0,165.0,745.0,301.0,3.0,1214.0,4641.0,71.5
1184,Cornerstone,Muscogee,6684.0,636.0,1628.0,802.0,1.0,3067.0,227.0,667.0,275.0,0.0,1169.0,4236.0,63.4
1193,Holsey/Buena Vista,Muscogee,7613.0,412.0,1856.0,961.0,0.0,3229.0,101.0,575.0,393.0,0.0,1069.0,4298.0,56.5
1183,St Peter,Muscogee,3265.0,360.0,771.0,428.0,1.0,1560.0,117.0,313.0,127.0,0.0,557.0,2117.0,64.8
1181,St John/Belvedere,Muscogee,5341.0,240.0,1354.0,800.0,2.0,2396.0,64.0,387.0,356.0,0.0,807.0,3203.0,60.0
1180,Carver/Mack,Muscogee,4374.0,221.0,881.0,598.0,0.0,1700.0,49.0,261.0,228.0,0.0,538.0,2238.0,51.2
1197,St Andrews/Midland,Muscogee,7959.0,670.0,2123.0,1121.0,0.0,3914.0,264.0,737.0,382.0,0.0,1383.0,5297.0,66.6
1198,Salvation Army,Muscogee,3192.0,305.0,801.0,412.0,0.0,1518.0,97.0,283.0,126.0,0.0,506.0,2024.0,63.4
1199,First African,Muscogee,1955.0,123.0,320.0,249.0,6.0,698.0,31.0,82.0,59.0,0.0,172.0,870.0,44.5
1179,Wynnton/Britt,Muscogee,5289.0,342.0,1103.0,659.0,0.0,2104.0,96.0,356.0,222.0,0.0,674.0,2778.0,52.5
1200,Epworth UMC,Muscogee,4512.0,409.0,857.0,482.0,1.0,1749.0,122.0,297.0,169.0,0.0,588.0,2337.0,51.8
1201,Marianna Gallops,Muscogee,3095.0,227.0,485.0,289.0,4.0,1005.0,68.0,156.0,89.0,1.0,314.0,1319.0,42.6
1202,Edgewood Baptist,Muscogee,3235.0,249.0,796.0,364.0,2.0,1411.0,82.0,232.0,174.0,3.0,491.0,1902.0,58.8
1203,Psalmond/Mathews,Muscogee,7331.0,449.0,2330.0,1124.0,1.0,3904.0,161.0,795.0,399.0,0.0,1355.0,5259.0,71.7
1182,Britt David,Muscogee,2747.0,301.0,602.0,293.0,0.0,1196.0,119.0,252.0,100.0,0.0,471.0,1667.0,60.7
1194,Gentian/Reese,Muscogee,5612.0,472.0,1371.0,702.0,0.0,2545.0,181.0,413.0,230.0,0.0,824.0,3369.0,60.0
1094,Almon,Newton,5009.0,577.0,1089.0,766.0,1.0,2433.0,198.0,376.0,312.0,1.0,887.0,3320.0,66.3
1113,Hub,Newton,2374.0,638.0,348.0,276.0,1.0,1263.0,271.0,173.0,121.0,0.0,565.0,1828.0,77.0
1092,City Pond,Newton,1833.0,251.0,222.0,231.0,0.0,704.0,92.0,84.0,95.0,0.0,271.0,975.0,53.2
